binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp
prog42_collatz,2,1.0000,5,5,True,False,1389,12,0.018674,9979,1739,databricks-claude-haiku-4-5,databricks,18.7,[],2026-08-12T23:38:31
prog42_collatz,3,0.4000,2,5,True,False,1267,12,0.031711,18456,2651,databricks-claude-haiku-4-5,databricks,26.1,[],2026-08-12T23:38:57
prog42_collatz,4,0.4000,2,5,True,False,1195,12,0.018941,8631,2062,databricks-claude-haiku-4-5,databricks,19.3,[],2026-08-12T23:39:16
prog42_collatz,5,0.8000,4,5,True,False,1357,12,0.033782,20782,2600,databricks-claude-haiku-4-5,databricks,25.8,[],2026-08-12T23:39:42
prog42_collatz,6,1.0000,5,5,True,False,1291,12,0.018359,11634,1345,databricks-claude-haiku-4-5,databricks,15.4,[],2026-08-12T23:39:57
prog42_collatz,7,0.4000,2,5,True,False,1214,12,0.025896,12076,2764,databricks-claude-haiku-4-5,databricks,23.6,[],2026-08-12T23:40:21
prog42_collatz,8,0.4000,2,5,True,False,1220,12,0.028305,18175,2026,databricks-claude-haiku-4-5,databricks,22.7,[],2026-08-12T23:40:43
prog43_catalan,1,0.8000,4,5,True,False,944,12,0.020279,13669,1322,databricks-claude-haiku-4-5,databricks,23.7,[],2026-08-12T23:41:07
prog43_catalan,2,0.8000,4,5,True,False,1062,12,0.038589,30779,1562,databricks-claude-haiku-4-5,databricks,24.5,[],2026-08-12T23:41:32
prog43_catalan,3,0.8000,4,5,True,False,997,12,0.020432,13757,1335,databricks-claude-haiku-4-5,databricks,17.5,[],2026-08-12T23:41:49
prog43_catalan,4,0.8000,4,5,True,False,940,12,0.021801,14051,1550,databricks-claude-haiku-4-5,databricks,18.0,[],2026-08-12T23:42:07
prog43_catalan,5,0.8000,4,5,True,False,821,12,0.024887,18222,1333,databricks-claude-haiku-4-5,databricks,19.4,[],2026-08-12T23:42:27
prog43_catalan,6,0.8000,4,5,True,False,834,12,0.031539,23609,1586,databricks-claude-haiku-4-5,databricks,22.4,[],2026-08-12T23:42:49
prog43_catalan,7,1.0000,5,5,True,False,1032,12,0.040518,30313,2041,databricks-claude-haiku-4-5,databricks,26.9,[],2026-08-12T23:43:16
prog43_catalan,8,0.6000,3,5,True,False,957,12,0.014872,9347,1105,databricks-claude-haiku-4-5,databricks,15.2,[],2026-08-12T23:43:31
prog44_miller_rabin,1,0.8000,4,5,True,False,1715,12,0.047728,37753,1995,databricks-claude-haiku-4-5,databricks,34.9,"[""Command '['/tmp/cand', '1']' timed out after 10 seconds""]",2026-08-12T23:44:06
prog44_miller_rabin,2,0.8000,4,5,True,False,1643,12,0.050892,41552,1868,databricks-claude-haiku-4-5,databricks,24.3,[],2026-08-12T23:44:30
prog44_miller_rabin,3,1.0000,5,5,True,False,1705,12,0.045262,32132,2626,databricks-claude-haiku-4-5,databricks,23.8,[],2026-08-12T23:44:54
prog44_miller_rabin,4,1.0000,5,5,True,False,1799,12,0.040460,31620,1768,databricks-claude-haiku-4-5,databricks,20.9,[],2026-08-12T23:45:15
prog44_miller_rabin,5,1.0000,5,5,True,False,1766,12,0.046267,33337,2586,databricks-claude-haiku-4-5,databricks,24.3,[],2026-08-12T23:45:39
prog44_miller_rabin,6,0.8000,4,5,True,False,1503,12,0.023127,16317,1362,databricks-claude-haiku-4-5,databricks,15.3,[],2026-08-12T23:45:55
prog44_miller_rabin,7,0.8000,4,5,True,False,1885,12,0.060335,46550,2757,databricks-claude-haiku-4-5,databricks,38.4,"[""Command '['/tmp/cand', '1']' timed out after 10 seconds""]",2026-08-12T23:46:33
prog44_miller_rabin,8,1.0000,5,5,True,False,1729,12,0.045548,35588,1992,databricks-claude-haiku-4-5,databricks,22.9,[],2026-08-12T23:46:56
prog45_josephus,1,0.8000,4,5,True,False,825,12,0.033272,25257,1603,databricks-claude-haiku-4-5,databricks,23.6,[],2026-08-12T23:47:20
prog45_josephus,2,0.8000,4,5,True,False,824,12,0.034989,27634,1471,databricks-claude-haiku-4-5,databricks,22.8,[],2026-08-12T23:47:42
prog45_josephus,3,0.8000,4,5,True,False,785,12,0.024829,16244,1717,databricks-claude-haiku-4-5,databricks,21.8,[],2026-08-12T23:48:04
prog45_josephus,4,0.8000,4,5,True,False,785,12,0.118837,71592,9449,databricks-claude-haiku-4-5,databricks,51.5,[],2026-08-12T23:48:56
prog45_josephus,5,0.8000,4,5,True,False,803,12,0.020766,14646,1224,databricks-claude-haiku-4-5,databricks,17.2,[],2026-08-12T23:49:13
prog45_josephus,6,0.8000,4,5,True,False,937,12,0.030852,22802,1610,databricks-claude-haiku-4-5,databricks,22.8,[],2026-08-12T23:49:36
prog45_josephus,7,0.8000,4,5,True,False,790,12,0.037686,31351,1267,databricks-claude-haiku-4-5,databricks,23.6,[],2026-08-12T23:49:59
prog45_josephus,8,0.8000,4,5,True,False,829,12,0.030935,22800,1627,databricks-claude-haiku-4-5,databricks,23.5,[],2026-08-12T23:50:23
prog46_postfix_stack,1,1.0000,5,5,True,False,1852,12,0.044910,37235,1535,databricks-claude-haiku-4-5,databricks,23.2,[],2026-08-12T23:50:46
prog46_postfix_stack,2,1.0000,5,5,True,False,2008,12,0.164187,76192,17599,databricks-claude-haiku-4-5,databricks,65.9,[],2026-08-12T23:51:52
prog46_postfix_stack,3,0.8000,4,5,True,False,1991,12,0.028153,15938,2443,databricks-claude-haiku-4-5,databricks,19.7,[],2026-08-12T23:52:12
prog46_postfix_stack,4,0.0000,0,5,True,False,906,12,0.005046,441,921,databricks-claude-haiku-4-5,databricks,6.6,[],2026-08-12T23:52:18
prog46_postfix_stack,5,1.0000,5,5,True,False,1997,12,0.061286,52101,1837,databricks-claude-haiku-4-5,databricks,25.6,[],2026-08-12T23:52:44
prog46_postfix_stack,6,1.0000,5,5,True,False,2072,12,0.061078,51638,1888,databricks-claude-haiku-4-5,databricks,25.8,[],2026-08-12T23:53:10
prog46_postfix_stack,7,0.8000,4,5,True,False,1753,12,0.025865,19255,1322,databricks-claude-haiku-4-5,databricks,17.9,[],2026-08-12T23:53:28
prog46_postfix_stack,8,1.0000,5,5,True,False,1919,12,0.036695,29870,1365,databricks-claude-haiku-4-5,databricks,18.1,[],2026-08-12T23:53:46
prog47_circular_queue,1,0.6000,3,5,True,False,1843,12,0.037586,28971,1723,databricks-claude-haiku-4-5,databricks,21.6,[],2026-08-12T23:54:07
prog47_circular_queue,2,1.0000,5,5,True,False,1389,12,0.033069,25329,1548,databricks-claude-haiku-4-5,databricks,21.0,[],2026-08-12T23:54:28
prog47_circular_queue,3,1.0000,5,5,True,False,1542,12,0.030470,23400,1414,databricks-claude-haiku-4-5,databricks,17.5,[],2026-08-12T23:54:46
prog47_circular_queue,4,0.8000,4,5,True,False,1832,12,0.041514,33334,1636,databricks-claude-haiku-4-5,databricks,23.5,[],2026-08-12T23:55:09
prog47_circular_queue,5,1.0000,5,5,True,False,1492,12,0.051676,40371,2261,databricks-claude-haiku-4-5,databricks,27.2,[],2026-08-12T23:55:37
prog47_circular_queue,6,0.8000,4,5,True,False,1887,12,0.031006,23371,1527,databricks-claude-haiku-4-5,databricks,17.6,[],2026-08-12T23:55:54
prog47_circular_queue,7,1.0000,5,5,True,False,1846,12,0.020184,13139,1409,databricks-claude-haiku-4-5,databricks,16.2,[],2026-08-12T23:56:10
prog47_circular_queue,8,0.0000,0,5,True,False,1631,12,0.013709,2029,2336,databricks-claude-haiku-4-5,databricks,14.5,[],2026-08-12T23:56:25
prog48_sorted_linked_list,1,1.0000,5,5,True,False,1313,12,0.030365,22185,1636,databricks-claude-haiku-4-5,databricks,22.9,[],2026-08-12T23:56:48
prog48_sorted_linked_list,2,1.0000,5,5,True,False,1264,12,0.027651,20321,1466,databricks-claude-haiku-4-5,databricks,21.2,[],2026-08-12T23:57:09
prog48_sorted_linked_list,3,1.0000,5,5,True,False,1307,12,0.027663,20538,1425,databricks-claude-haiku-4-5,databricks,21.5,[],2026-08-12T23:57:31
prog48_sorted_linked_list,4,1.0000,5,5,True,False,1548,12,0.031510,23020,1698,databricks-claude-haiku-4-5,databricks,27.2,[],2026-08-12T23:57:58
prog48_sorted_linked_list,5,0.0000,0,5,True,False,2108,12,0.006802,442,1272,databricks-claude-haiku-4-5,databricks,7.6,[],2026-08-12T23:58:05
prog48_sorted_linked_list,6,1.0000,5,5,True,False,1397,12,0.030309,22629,1536,databricks-claude-haiku-4-5,databricks,24.2,[],2026-08-12T23:58:30
prog48_sorted_linked_list,7,1.0000,5,5,True,False,1365,12,0.220464,93774,25338,databricks-claude-haiku-4-5,databricks,93.1,[],2026-08-13T00:00:03
prog48_sorted_linked_list,8,0.8000,4,5,True,False,1308,12,0.026913,20293,1324,databricks-claude-haiku-4-5,databricks,41.3,[],2026-08-13T00:00:44
prog49_bst,1,0.8000,4,5,True,False,2283,12,0.319328,187933,26279,databricks-claude-haiku-4-5,databricks,130.0,[],2026-08-13T00:02:54
prog49_bst,2,0.8000,4,5,True,False,2719,12,0.045907,34987,2184,databricks-claude-haiku-4-5,databricks,30.5,[],2026-08-13T00:03:24
prog49_bst,3,0.2000,1,5,True,False,2953,12,0.049967,38862,2221,databricks-claude-haiku-4-5,databricks,30.2,[],2026-08-13T00:03:55
prog49_bst,4,0.8000,4,5,True,False,2573,12,0.059372,47532,2368,databricks-claude-haiku-4-5,databricks,34.1,[],2026-08-13T00:04:29
prog49_bst,5,0.0000,0,5,True,False,2848,12,0.008594,439,1631,databricks-claude-haiku-4-5,databricks,9.8,[],2026-08-13T00:04:39
prog49_bst,6,0.4000,2,5,True,False,2515,12,0.058263,38818,3889,databricks-claude-haiku-4-5,databricks,34.0,[],2026-08-13T00:05:13
prog49_bst,7,0.8000,4,5,True,False,2656,12,0.049000,38645,2071,databricks-claude-haiku-4-5,databricks,29.2,[],2026-08-13T00:05:42
prog49_bst,8,0.0000,0,5,True,False,1713,12,0.008214,439,1555,databricks-claude-haiku-4-5,databricks,9.1,[],2026-08-13T00:05:51
prog50_binary_heap,1,1.0000,5,5,True,False,2315,12,0.032920,24720,1640,databricks-claude-haiku-4-5,databricks,25.9,[],2026-08-13T00:06:17
prog50_binary_heap,2,1.0000,5,5,True,False,2167,12,0.030517,22797,1544,databricks-claude-haiku-4-5,databricks,21.8,[],2026-08-13T00:06:39
prog50_binary_heap,3,1.0000,5,5,True,False,2391,12,0.044807,34702,2021,databricks-claude-haiku-4-5,databricks,24.5,[],2026-08-13T00:07:03
prog50_binary_heap,4,0.8000,4,5,True,False,2280,12,0.058594,48419,2035,databricks-claude-haiku-4-5,databricks,30.9,[],2026-08-13T00:07:34
prog50_binary_heap,5,1.0000,5,5,True,False,2107,12,0.028978,21408,1514,databricks-claude-haiku-4-5,databricks,17.6,[],2026-08-13T00:07:52
prog50_binary_heap,6,1.0000,5,5,True,False,2272,12,0.051402,43092,1662,databricks-claude-haiku-4-5,databricks,24.5,[],2026-08-13T00:08:16
prog50_binary_heap,7,0.8000,4,5,True,False,2478,12,0.044821,34391,2086,databricks-claude-haiku-4-5,databricks,25.8,[],2026-08-13T00:08:42
prog50_binary_heap,8,1.0000,5,5,True,False,2274,12,0.023310,15755,1511,databricks-claude-haiku-4-5,databricks,17.3,[],2026-08-13T00:08:59
prog51_union_find,1,0.0000,0,5,True,False,1478,12,0.006745,440,1261,databricks-claude-haiku-4-5,databricks,8.9,[],2026-08-13T00:09:08
prog51_union_find,2,0.2000,1,5,True,False,2312,12,0.046582,37627,1791,databricks-claude-haiku-4-5,databricks,28.1,[],2026-08-13T00:09:36
prog51_union_find,3,1.0000,5,5,True,False,2724,12,0.035176,25821,1871,databricks-claude-haiku-4-5,databricks,22.6,[],2026-08-13T00:09:59
prog51_union_find,4,0.0000,0,5,True,False,2905,12,0.096582,47677,9781,databricks-claude-haiku-4-5,databricks,44.8,[],2026-08-13T00:10:44
prog51_union_find,5,0.4000,2,5,True,False,2376,12,0.045186,35071,2023,databricks-claude-haiku-4-5,databricks,31.1,[],2026-08-13T00:11:15
prog51_union_find,6,0.0000,0,5,True,False,2430,12,0.029583,19883,1940,databricks-claude-haiku-4-5,databricks,21.6,[],2026-08-13T00:11:36
prog51_union_find,7,0.0000,0,5,True,False,1023,12,0.177713,52188,25105,databricks-claude-haiku-4-5,databricks,86.7,[],2026-08-13T00:13:03
prog51_union_find,8,0.8000,4,5,True,False,3016,12,0.039130,24425,2941,databricks-claude-haiku-4-5,databricks,24.6,[],2026-08-13T00:13:28
prog52_bfs_grid,1,0.8000,4,5,True,False,2341,12,0.030835,16980,2771,databricks-claude-haiku-4-5,databricks,22.6,[],2026-08-13T00:13:50
prog52_bfs_grid,2,0.6000,3,5,True,False,2225,12,0.041149,31294,1971,databricks-claude-haiku-4-5,databricks,24.5,[],2026-08-13T00:14:15
prog52_bfs_grid,3,0.0000,0,5,True,False,1590,12,0.007316,441,1375,databricks-claude-haiku-4-5,databricks,8.9,[],2026-08-13T00:14:24
prog52_bfs_grid,4,0.0000,0,5,True,False,2004,12,0.007201,441,1352,databricks-claude-haiku-4-5,databricks,58.5,"[""Command '['/tmp/cand', '0', '0', '4', '4']' timed out after 10 seconds"", ""Command '['/tmp/cand', '0', '0', '0', '0']' timed out after 10 seconds"", ""Command '['/tmp/cand', '0', '0']' timed out after 10 seconds""]",2026-08-13T00:15:22
prog52_bfs_grid,5,0.6000,3,5,True,False,2316,12,0.029850,21065,1757,databricks-claude-haiku-4-5,databricks,18.6,[],2026-08-13T00:15:41
prog52_bfs_grid,6,0.6000,3,5,True,False,2237,12,0.035009,21329,2736,databricks-claude-haiku-4-5,databricks,22.3,[],2026-08-13T00:16:03
prog52_bfs_grid,7,0.6000,3,5,True,False,2116,12,0.026039,12159,2776,databricks-claude-haiku-4-5,databricks,20.9,[],2026-08-13T00:16:24
prog52_bfs_grid,8,0.6000,3,5,True,False,2670,12,0.027996,15151,2569,databricks-claude-haiku-4-5,databricks,20.9,[],2026-08-13T00:16:45
prog53_dfs_cycle,1,0.8000,4,5,True,False,1845,12,0.060163,49308,2171,databricks-claude-haiku-4-5,databricks,29.3,[],2026-08-13T00:17:14
prog53_dfs_cycle,2,1.0000,5,5,True,False,1356,12,0.029968,22133,1567,databricks-claude-haiku-4-5,databricks,21.2,[],2026-08-13T00:17:35
prog53_dfs_cycle,3,1.0000,5,5,True,False,1712,12,0.036171,27906,1653,databricks-claude-haiku-4-5,databricks,22.9,[],2026-08-13T00:17:58
prog53_dfs_cycle,4,0.2000,1,5,True,False,1609,12,0.102950,55075,9575,databricks-claude-haiku-4-5,databricks,47.5,[],2026-08-13T00:18:46
prog53_dfs_cycle,5,0.0000,0,5,True,False,1100,12,0.005376,441,987,databricks-claude-haiku-4-5,databricks,6.6,[],2026-08-13T00:18:52
prog53_dfs_cycle,6,0.8000,4,5,True,False,1385,12,0.057062,45297,2353,databricks-claude-haiku-4-5,databricks,29.7,[],2026-08-13T00:19:22
prog53_dfs_cycle,7,1.0000,5,5,True,False,1338,12,0.032227,22167,2012,databricks-claude-haiku-4-5,databricks,21.8,[],2026-08-13T00:19:44
prog53_dfs_cycle,8,0.8000,4,5,True,False,1512,12,0.061989,51784,2041,databricks-claude-haiku-4-5,databricks,28.4,[],2026-08-13T00:20:12
prog54_topo_sort,1,0.4000,2,5,True,False,1799,12,0.063234,46939,3259,databricks-claude-haiku-4-5,databricks,27.6,[],2026-08-13T00:20:40
prog54_topo_sort,2,0.0000,0,5,True,False,2145,12,0.046007,37497,1702,databricks-claude-haiku-4-5,databricks,23.6,[],2026-08-13T00:21:03
prog54_topo_sort,3,0.6000,3,5,True,False,1979,12,0.032382,24912,1494,databricks-claude-haiku-4-5,databricks,18.4,[],2026-08-13T00:21:22
prog54_topo_sort,4,0.4000,2,5,True,False,1938,12,0.049095,40725,1674,databricks-claude-haiku-4-5,databricks,23.5,[],2026-08-13T00:21:45
prog54_topo_sort,5,0.6000,3,5,True,False,2176,12,0.050969,38219,2550,databricks-claude-haiku-4-5,databricks,26.6,[],2026-08-13T00:22:12
prog54_topo_sort,6,0.0000,0,5,True,False,2285,12,0.064534,47234,3460,databricks-claude-haiku-4-5,databricks,30.0,[],2026-08-13T00:22:42
prog54_topo_sort,7,0.6000,3,5,True,False,2199,12,0.051212,42432,1756,databricks-claude-haiku-4-5,databricks,23.4,[],2026-08-13T00:23:05
prog54_topo_sort,8,0.4000,2,5,True,False,2022,12,0.071436,53841,3519,databricks-claude-haiku-4-5,databricks,34.5,[],2026-08-13T00:23:40
prog55_connected_components,1,0.2000,1,5,True,False,1780,12,0.054560,40925,2727,databricks-claude-haiku-4-5,databricks,27.4,[],2026-08-13T00:24:07
prog55_connected_components,2,0.2000,1,5,True,False,1727,12,0.052137,44357,1556,databricks-claude-haiku-4-5,databricks,23.5,[],2026-08-13T00:24:31
prog55_connected_components,3,0.2000,1,5,True,False,1762,12,0.349902,174037,35173,databricks-claude-haiku-4-5,databricks,127.5,[],2026-08-13T00:26:38
prog55_connected_components,4,0.0000,0,5,False,True,0,12,0.000900,440,92,databricks-claude-haiku-4-5,databricks,4.9,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:26:43
prog55_connected_components,5,0.0000,0,5,False,True,0,12,0.001485,440,209,databricks-claude-haiku-4-5,databricks,6.3,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:26:49
prog55_connected_components,6,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.5,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:26:52
prog55_connected_components,7,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.4,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:26:54
prog55_connected_components,8,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.4,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:26:57
prog56_kruskal_mst,1,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.4,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:26:59
prog56_kruskal_mst,2,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.4,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:27:01
prog56_kruskal_mst,3,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.5,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:27:04
prog56_kruskal_mst,4,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.4,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:27:06
prog56_kruskal_mst,5,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.3,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:27:09
prog56_kruskal_mst,6,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.5,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:27:11
prog56_kruskal_mst,7,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.5,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:27:14
prog56_kruskal_mst,8,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.5,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:27:16
prog57_elevator_fsm,1,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.3,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-13T00:27:19
