binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp
prog28_levenshtein,4,0.8000,4,5,True,False,1258,12,0.013571,2031,2308,databricks-claude-haiku-4-5,databricks,13.9,[],2026-08-12T23:15:45
prog28_levenshtein,5,1.0000,5,5,True,False,1585,12,0.036457,27127,1866,databricks-claude-haiku-4-5,databricks,26.0,[],2026-08-12T23:16:11
prog28_levenshtein,6,1.0000,5,5,True,False,1245,12,0.035558,27163,1679,databricks-claude-haiku-4-5,databricks,27.6,[],2026-08-12T23:16:38
prog28_levenshtein,7,1.0000,5,5,True,False,1332,12,0.036501,25171,2266,databricks-claude-haiku-4-5,databricks,26.5,[],2026-08-12T23:17:05
prog28_levenshtein,8,1.0000,5,5,True,False,1338,12,0.041611,30421,2238,databricks-claude-haiku-4-5,databricks,31.4,[],2026-08-12T23:17:36
prog29_roman_numeral_parser,1,0.2000,1,5,True,False,1899,12,0.063414,46909,3301,databricks-claude-haiku-4-5,databricks,33.4,[],2026-08-12T23:18:09
prog29_roman_numeral_parser,2,0.8000,4,5,True,False,2153,12,0.316246,146226,34004,databricks-claude-haiku-4-5,databricks,121.9,[],2026-08-12T23:20:11
prog29_roman_numeral_parser,3,1.0000,5,5,True,False,1835,12,0.056353,47358,1799,databricks-claude-haiku-4-5,databricks,29.3,[],2026-08-12T23:20:41
prog29_roman_numeral_parser,4,0.8000,4,5,True,False,1532,12,0.145197,97812,9477,databricks-claude-haiku-4-5,databricks,53.3,[],2026-08-12T23:21:34
prog29_roman_numeral_parser,5,0.6000,3,5,True,False,1028,12,0.162204,68224,18796,databricks-claude-haiku-4-5,databricks,75.5,[],2026-08-12T23:22:50
prog29_roman_numeral_parser,6,0.8000,4,5,True,False,1781,12,0.050951,42341,1722,databricks-claude-haiku-4-5,databricks,26.1,[],2026-08-12T23:23:16
prog29_roman_numeral_parser,7,0.8000,4,5,True,False,1582,12,0.056308,47208,1820,databricks-claude-haiku-4-5,databricks,27.6,[],2026-08-12T23:23:43
prog29_roman_numeral_parser,8,1.0000,5,5,True,False,1906,12,0.056870,47460,1882,databricks-claude-haiku-4-5,databricks,27.7,[],2026-08-12T23:24:11
prog30_escape_unescape,1,0.6000,3,5,True,False,2027,12,0.045438,37448,1598,databricks-claude-haiku-4-5,databricks,24.3,[],2026-08-12T23:24:35
prog30_escape_unescape,2,0.6000,3,5,True,False,2272,12,0.032671,24501,1634,databricks-claude-haiku-4-5,databricks,18.3,[],2026-08-12T23:24:54
prog30_escape_unescape,3,1.0000,5,5,True,False,2210,12,0.046972,37792,1836,databricks-claude-haiku-4-5,databricks,23.9,[],2026-08-12T23:25:17
prog30_escape_unescape,4,0.8000,4,5,True,False,2244,12,0.049584,37449,2427,databricks-claude-haiku-4-5,databricks,26.8,[],2026-08-12T23:25:44
prog30_escape_unescape,5,0.6000,3,5,True,False,2317,12,0.048139,38234,1981,databricks-claude-haiku-4-5,databricks,25.3,[],2026-08-12T23:26:10
prog30_escape_unescape,6,0.6000,3,5,True,False,2348,12,0.062538,47608,2986,databricks-claude-haiku-4-5,databricks,30.4,[],2026-08-12T23:26:40
prog30_escape_unescape,7,0.6000,3,5,True,False,2144,12,0.042803,29703,2620,databricks-claude-haiku-4-5,databricks,25.1,[],2026-08-12T23:27:05
prog30_escape_unescape,8,0.6000,3,5,True,False,1989,12,0.049770,37985,2357,databricks-claude-haiku-4-5,databricks,25.2,[],2026-08-12T23:27:30
prog31_gcd_lcm,1,0.8000,4,5,True,False,1364,12,0.028380,19630,1750,databricks-claude-haiku-4-5,databricks,26.3,[],2026-08-12T23:27:57
prog31_gcd_lcm,2,1.0000,5,5,True,False,1180,12,0.198928,71063,25573,databricks-claude-haiku-4-5,databricks,90.1,[],2026-08-12T23:29:27
prog31_gcd_lcm,3,1.0000,5,5,True,False,1311,12,0.038272,26372,2380,databricks-claude-haiku-4-5,databricks,28.3,[],2026-08-12T23:29:55
prog31_gcd_lcm,4,1.0000,5,5,True,False,1326,12,0.070731,23481,9450,databricks-claude-haiku-4-5,databricks,42.7,[],2026-08-12T23:30:38
prog31_gcd_lcm,5,0.0000,0,5,True,False,491,12,0.006837,442,1279,databricks-claude-haiku-4-5,databricks,8.4,[],2026-08-12T23:30:46
prog31_gcd_lcm,6,1.0000,5,5,True,False,1389,12,0.021490,11975,1903,databricks-claude-haiku-4-5,databricks,20.0,[],2026-08-12T23:31:06
prog31_gcd_lcm,7,0.8000,4,5,True,False,1249,12,0.040706,31861,1769,databricks-claude-haiku-4-5,databricks,27.6,[],2026-08-12T23:31:34
prog31_gcd_lcm,8,1.0000,5,5,True,False,1288,12,0.017617,11717,1180,databricks-claude-haiku-4-5,databricks,17.9,[],2026-08-12T23:31:52
prog32_prime_factorization,1,1.0000,5,5,True,False,1526,12,0.016226,9741,1297,databricks-claude-haiku-4-5,databricks,18.3,[],2026-08-12T23:32:10
prog32_prime_factorization,2,0.0000,0,5,False,False,1259,12,0.029039,19079,1992,databricks-claude-haiku-4-5,databricks,22.3,harness_error: IndexError: list index out of range,2026-08-12T23:32:32
prog32_prime_factorization,3,1.0000,5,5,True,False,1191,12,0.031340,22910,1686,databricks-claude-haiku-4-5,databricks,24.4,[],2026-08-12T23:32:57
prog32_prime_factorization,4,1.0000,5,5,True,False,1292,12,0.033562,25452,1622,databricks-claude-haiku-4-5,databricks,24.9,[],2026-08-12T23:33:21
prog32_prime_factorization,5,1.0000,5,5,True,False,1336,12,0.025062,16912,1630,databricks-claude-haiku-4-5,databricks,21.9,[],2026-08-12T23:33:43
prog32_prime_factorization,6,1.0000,5,5,True,False,1241,12,0.016184,9674,1302,databricks-claude-haiku-4-5,databricks,18.9,[],2026-08-12T23:34:02
prog32_prime_factorization,7,0.0000,0,5,True,False,537,12,0.007572,442,1426,databricks-claude-haiku-4-5,databricks,8.7,[],2026-08-12T23:34:11
prog32_prime_factorization,8,1.0000,5,5,True,False,1106,12,0.032136,22951,1837,databricks-claude-haiku-4-5,databricks,24.4,[],2026-08-12T23:34:35
prog33_mod_pow,1,1.0000,5,5,True,False,1831,12,0.417806,246711,34219,databricks-claude-haiku-4-5,databricks,125.2,[],2026-08-12T23:36:41
prog33_mod_pow,2,0.0000,0,5,False,True,0,12,0.001575,440,227,databricks-claude-haiku-4-5,databricks,6.0,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:36:47
prog33_mod_pow,3,0.0000,0,5,False,True,0,12,0.025955,20000,1191,databricks-claude-haiku-4-5,databricks,25.0,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:37:12
prog33_mod_pow,4,1.0000,5,5,True,False,1288,12,0.018013,9948,1613,databricks-claude-haiku-4-5,databricks,18.8,[],2026-08-12T23:37:30
prog33_mod_pow,5,0.0000,0,5,False,True,0,12,0.003435,1655,356,databricks-claude-haiku-4-5,databricks,7.2,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:37:38
prog33_mod_pow,6,0.0000,0,5,False,True,0,12,0.002777,1232,309,databricks-claude-haiku-4-5,databricks,9.0,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:37:47
prog33_mod_pow,7,0.0000,0,5,False,True,0,12,0.006288,3143,629,databricks-claude-haiku-4-5,databricks,10.0,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:37:57
prog33_mod_pow,8,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.2,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:37:59
prog34_fibonacci_memo,1,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.3,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:38:01
prog34_fibonacci_memo,2,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.3,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:38:03
prog34_fibonacci_memo,3,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.4,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:38:06
prog34_fibonacci_memo,4,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.4,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:38:08
prog34_fibonacci_memo,5,0.0000,0,5,False,True,0,12,0.000000,0,0,databricks-claude-haiku-4-5,databricks,2.6,"RateLimitError: Error code: 429 - {'error_code': 'REQUEST_LIMIT_EXCEEDED', 'message': 'REQUEST_LIMIT_EXCEEDED: Exceeded workspace output tokens per minute rate limit for databricks-claude-haiku-4-5. Work with your Databricks account team to request a higher FMAPI rate limit tier.'}
Traceback (most r",2026-08-12T23:38:11
