binary_id,run_id,pass_rate,n_passed,n_tests,compiled,infra_failure,candidate_chars,n_turns,cost_usd,in_tokens,out_tokens,model,provider,elapsed_s,error,timestamp
prog20_anagram_checker,3,1.0000,5,5,True,False,1728,12,0.014495,8680,1163,databricks-claude-haiku-4-5,databricks,12.1,[],2026-08-12T15:27:46
prog20_anagram_checker,4,1.0000,5,5,True,False,1524,12,0.014430,8680,1150,databricks-claude-haiku-4-5,databricks,11.6,[],2026-08-12T15:27:58
prog20_anagram_checker,5,1.0000,5,5,True,False,1529,12,0.014822,8722,1220,databricks-claude-haiku-4-5,databricks,12.2,[],2026-08-12T15:28:10
prog20_anagram_checker,6,1.0000,5,5,True,False,1443,12,0.020663,14758,1181,databricks-claude-haiku-4-5,databricks,13.1,[],2026-08-12T15:28:23
prog20_anagram_checker,7,1.0000,5,5,True,False,1616,12,0.021783,14943,1368,databricks-claude-haiku-4-5,databricks,14.9,[],2026-08-12T15:28:38
prog20_anagram_checker,8,1.0000,5,5,True,False,1626,12,0.021387,14842,1309,databricks-claude-haiku-4-5,databricks,16.3,[],2026-08-12T15:28:54
prog21_date_validator,1,1.0000,5,5,True,False,1824,12,0.052028,38728,2660,databricks-claude-haiku-4-5,databricks,28.7,[],2026-08-12T15:29:23
prog21_date_validator,2,1.0000,5,5,True,False,1692,12,0.038005,29710,1659,databricks-claude-haiku-4-5,databricks,21.7,[],2026-08-12T15:29:45
prog21_date_validator,3,1.0000,5,5,True,False,1655,12,0.033555,22250,2261,databricks-claude-haiku-4-5,databricks,22.4,[],2026-08-12T15:30:07
prog21_date_validator,4,0.6000,3,5,True,False,1463,12,0.039141,29976,1833,databricks-claude-haiku-4-5,databricks,21.6,[],2026-08-12T15:30:29
prog21_date_validator,5,1.0000,5,5,True,False,1502,12,0.029238,22133,1421,databricks-claude-haiku-4-5,databricks,16.8,[],2026-08-12T15:30:45
prog21_date_validator,6,0.6000,3,5,True,False,1530,12,0.037991,30431,1512,databricks-claude-haiku-4-5,databricks,18.3,[],2026-08-12T15:31:04
prog21_date_validator,7,0.6000,3,5,True,False,1549,12,0.028268,22253,1203,databricks-claude-haiku-4-5,databricks,15.0,[],2026-08-12T15:31:19
prog21_date_validator,8,0.6000,3,5,True,False,1747,12,0.030897,22692,1641,databricks-claude-haiku-4-5,databricks,18.1,[],2026-08-12T15:31:37
prog22_snake_camel_convert,1,0.6000,3,5,True,False,1479,12,0.033468,26373,1419,databricks-claude-haiku-4-5,databricks,17.3,[],2026-08-12T15:31:54
prog22_snake_camel_convert,2,0.8000,4,5,True,False,1545,12,0.033254,26299,1391,databricks-claude-haiku-4-5,databricks,16.0,[],2026-08-12T15:32:10
prog22_snake_camel_convert,3,0.8000,4,5,True,False,1528,12,0.032298,25728,1314,databricks-claude-haiku-4-5,databricks,15.8,[],2026-08-12T15:32:26
prog22_snake_camel_convert,4,0.6000,3,5,True,False,1446,12,0.031489,25094,1279,databricks-claude-haiku-4-5,databricks,15.7,[],2026-08-12T15:32:42
prog22_snake_camel_convert,5,0.6000,3,5,True,False,1290,12,0.039446,33016,1286,databricks-claude-haiku-4-5,databricks,17.0,[],2026-08-12T15:32:59
prog22_snake_camel_convert,6,0.6000,3,5,True,False,1369,12,0.031949,25449,1300,databricks-claude-haiku-4-5,databricks,16.4,[],2026-08-12T15:33:15
prog22_snake_camel_convert,7,0.6000,3,5,True,False,1421,12,0.032410,25960,1290,databricks-claude-haiku-4-5,databricks,16.8,[],2026-08-12T15:33:32
prog22_snake_camel_convert,8,0.6000,3,5,True,False,1391,12,0.024454,17999,1291,databricks-claude-haiku-4-5,databricks,14.4,[],2026-08-12T15:33:46
prog23_longest_common_prefix,1,1.0000,5,5,True,False,1076,12,0.020420,14390,1206,databricks-claude-haiku-4-5,databricks,15.0,[],2026-08-12T15:34:01
prog23_longest_common_prefix,2,1.0000,5,5,True,False,1249,12,0.027585,20415,1434,databricks-claude-haiku-4-5,databricks,17.7,[],2026-08-12T15:34:19
prog23_longest_common_prefix,3,1.0000,5,5,True,False,1037,12,0.019563,14003,1112,databricks-claude-haiku-4-5,databricks,13.6,[],2026-08-12T15:34:32
prog23_longest_common_prefix,4,1.0000,5,5,True,False,1379,12,0.027118,20568,1310,databricks-claude-haiku-4-5,databricks,16.1,[],2026-08-12T15:34:49
prog23_longest_common_prefix,5,1.0000,5,5,True,False,1375,12,0.025606,19786,1164,databricks-claude-haiku-4-5,databricks,15.3,[],2026-08-12T15:35:04
prog23_longest_common_prefix,6,1.0000,5,5,True,False,1361,12,0.026125,19925,1240,databricks-claude-haiku-4-5,databricks,17.2,[],2026-08-12T15:35:21
prog23_longest_common_prefix,7,1.0000,5,5,True,False,1176,12,0.025652,20072,1116,databricks-claude-haiku-4-5,databricks,15.6,[],2026-08-12T15:35:37
prog23_longest_common_prefix,8,1.0000,5,5,True,False,1139,12,0.019859,14164,1139,databricks-claude-haiku-4-5,databricks,16.1,[],2026-08-12T15:35:53
prog24_query_string_parser,1,0.6000,3,5,True,False,2542,12,0.028524,20324,1640,databricks-claude-haiku-4-5,databricks,16.1,[],2026-08-12T15:36:09
prog24_query_string_parser,2,0.8000,4,5,True,False,3031,12,0.029075,20265,1762,databricks-claude-haiku-4-5,databricks,17.2,[],2026-08-12T15:36:26
prog24_query_string_parser,3,0.8000,4,5,True,False,3438,12,0.040224,29969,2051,databricks-claude-haiku-4-5,databricks,20.3,[],2026-08-12T15:36:46
prog24_query_string_parser,4,0.8000,4,5,True,False,2613,12,0.028848,20393,1691,databricks-claude-haiku-4-5,databricks,19.0,[],2026-08-12T15:37:05
prog24_query_string_parser,5,0.8000,4,5,True,False,4045,12,0.030827,20732,2019,databricks-claude-haiku-4-5,databricks,17.1,[],2026-08-12T15:37:22
prog24_query_string_parser,6,0.6000,3,5,True,False,3027,12,0.028758,20113,1729,databricks-claude-haiku-4-5,databricks,15.6,[],2026-08-12T15:37:38
prog24_query_string_parser,7,0.8000,4,5,True,False,3620,12,0.040244,29934,2062,databricks-claude-haiku-4-5,databricks,20.4,[],2026-08-12T15:37:59
prog24_query_string_parser,8,0.8000,4,5,True,False,3665,12,0.039251,29011,2048,databricks-claude-haiku-4-5,databricks,19.0,[],2026-08-12T15:38:18
prog25_balanced_multitype,1,1.0000,5,5,True,False,1177,12,0.027576,21871,1141,databricks-claude-haiku-4-5,databricks,15.5,[],2026-08-12T15:38:33
prog25_balanced_multitype,2,1.0000,5,5,True,False,1298,12,0.034474,28304,1234,databricks-claude-haiku-4-5,databricks,16.7,[],2026-08-12T15:38:50
prog25_balanced_multitype,3,1.0000,5,5,True,False,1323,12,0.028022,21742,1256,databricks-claude-haiku-4-5,databricks,16.4,[],2026-08-12T15:39:06
prog25_balanced_multitype,4,1.0000,5,5,True,False,1247,12,0.027666,21931,1147,databricks-claude-haiku-4-5,databricks,14.9,[],2026-08-12T15:39:21
prog25_balanced_multitype,5,1.0000,5,5,True,False,1308,12,0.026947,20397,1310,databricks-claude-haiku-4-5,databricks,16.1,[],2026-08-12T15:39:37
prog25_balanced_multitype,6,1.0000,5,5,True,False,1211,12,0.035928,29038,1378,databricks-claude-haiku-4-5,databricks,18.1,[],2026-08-12T15:39:55
prog25_balanced_multitype,7,1.0000,5,5,True,False,1323,12,0.034990,28540,1290,databricks-claude-haiku-4-5,databricks,22.5,[],2026-08-12T15:40:18
prog25_balanced_multitype,8,1.0000,5,5,True,False,1428,12,0.028978,22153,1365,databricks-claude-haiku-4-5,databricks,16.6,[],2026-08-12T15:40:34
prog26_wildcard_match,1,1.0000,5,5,True,False,1385,12,0.021141,15096,1209,databricks-claude-haiku-4-5,databricks,13.6,[],2026-08-12T15:40:48
prog26_wildcard_match,2,1.0000,5,5,True,False,1420,12,0.021296,14991,1261,databricks-claude-haiku-4-5,databricks,14.6,[],2026-08-12T15:41:03
prog26_wildcard_match,3,1.0000,5,5,True,False,1445,12,0.027476,21116,1272,databricks-claude-haiku-4-5,databricks,17.9,[],2026-08-12T15:41:20
prog26_wildcard_match,4,0.4000,2,5,True,False,1536,12,0.021053,14853,1240,databricks-claude-haiku-4-5,databricks,14.3,[],2026-08-12T15:41:35
prog26_wildcard_match,5,1.0000,5,5,True,False,1361,12,0.029215,22340,1375,databricks-claude-haiku-4-5,databricks,16.6,[],2026-08-12T15:41:51
prog26_wildcard_match,6,1.0000,5,5,True,False,1430,12,0.021297,14857,1288,databricks-claude-haiku-4-5,databricks,14.4,[],2026-08-12T15:42:06
prog26_wildcard_match,7,1.0000,5,5,True,False,1383,12,0.027955,21730,1245,databricks-claude-haiku-4-5,databricks,15.7,[],2026-08-12T15:42:21
prog26_wildcard_match,8,0.4000,2,5,True,False,1762,12,0.029749,22169,1516,databricks-claude-haiku-4-5,databricks,17.7,[],2026-08-12T15:42:39
prog27_soundex,1,0.6000,3,5,True,False,1810,12,0.030184,23434,1350,databricks-claude-haiku-4-5,databricks,14.6,[],2026-08-12T15:42:54
prog27_soundex,2,0.6000,3,5,True,False,1476,12,0.040773,33948,1365,databricks-claude-haiku-4-5,databricks,16.6,[],2026-08-12T15:43:10
prog27_soundex,3,0.6000,3,5,True,False,1905,12,0.030642,23487,1431,databricks-claude-haiku-4-5,databricks,15.2,[],2026-08-12T15:43:25
prog27_soundex,4,0.6000,3,5,True,False,1467,12,0.040876,33981,1379,databricks-claude-haiku-4-5,databricks,16.6,[],2026-08-12T15:43:42
prog27_soundex,5,0.6000,3,5,True,False,1858,12,0.030555,23550,1401,databricks-claude-haiku-4-5,databricks,16.4,[],2026-08-12T15:43:58
prog27_soundex,6,0.6000,3,5,True,False,1754,12,0.042815,34480,1667,databricks-claude-haiku-4-5,databricks,19.6,[],2026-08-12T15:44:18
prog27_soundex,7,0.6000,3,5,True,False,1825,12,0.041324,34014,1462,databricks-claude-haiku-4-5,databricks,16.9,[],2026-08-12T15:44:35
prog27_soundex,8,0.6000,3,5,True,False,1516,12,0.029528,23223,1261,databricks-claude-haiku-4-5,databricks,14.3,[],2026-08-12T15:44:49
prog28_levenshtein,1,1.0000,5,5,True,False,1597,12,0.021678,14388,1458,databricks-claude-haiku-4-5,databricks,15.0,[],2026-08-12T15:45:04
prog28_levenshtein,2,1.0000,5,5,True,False,1313,12,0.021746,14611,1427,databricks-claude-haiku-4-5,databricks,16.4,[],2026-08-12T15:45:21
prog28_levenshtein,3,1.0000,5,5,True,False,1473,12,0.021454,14414,1408,databricks-claude-haiku-4-5,databricks,17.0,[],2026-08-12T15:45:38
prog28_levenshtein,4,1.0000,5,5,True,False,1306,12,0.027716,20971,1349,databricks-claude-haiku-4-5,databricks,16.7,[],2026-08-12T15:45:54
prog28_levenshtein,5,1.0000,5,5,True,False,1572,12,0.028010,20495,1503,databricks-claude-haiku-4-5,databricks,18.3,[],2026-08-12T15:46:13
prog28_levenshtein,6,1.0000,5,5,True,False,1572,12,0.021896,14556,1468,databricks-claude-haiku-4-5,databricks,15.0,[],2026-08-12T15:46:28
prog28_levenshtein,7,0.0000,0,5,False,False,1331,12,0.020289,14149,1228,databricks-claude-haiku-4-5,databricks,13.3,harness_error: IndexError: list index out of range,2026-08-12T15:46:41
prog28_levenshtein,8,1.0000,5,5,True,False,1365,12,0.019750,14000,1150,databricks-claude-haiku-4-5,databricks,13.5,[],2026-08-12T15:46:54
prog29_roman_numeral_parser,1,0.8000,4,5,True,False,2731,12,0.041563,32318,1849,databricks-claude-haiku-4-5,databricks,20.8,[],2026-08-12T15:47:15
prog29_roman_numeral_parser,2,0.8000,4,5,True,False,1937,12,0.037240,29235,1601,databricks-claude-haiku-4-5,databricks,17.5,[],2026-08-12T15:47:33
prog29_roman_numeral_parser,3,1.0000,5,5,True,False,2760,12,0.038980,29980,1800,databricks-claude-haiku-4-5,databricks,18.5,[],2026-08-12T15:47:51
prog29_roman_numeral_parser,4,1.0000,5,5,True,False,2533,12,0.039213,29783,1886,databricks-claude-haiku-4-5,databricks,18.9,[],2026-08-12T15:48:10
prog29_roman_numeral_parser,5,0.8000,4,5,True,False,1781,12,0.040768,33428,1468,databricks-claude-haiku-4-5,databricks,18.0,[],2026-08-12T15:48:28
prog29_roman_numeral_parser,6,0.4000,2,5,True,False,2525,12,0.029489,20509,1796,databricks-claude-haiku-4-5,databricks,16.4,[],2026-08-12T15:48:45
prog29_roman_numeral_parser,7,0.8000,4,5,True,False,2337,12,0.047165,38130,1807,databricks-claude-haiku-4-5,databricks,19.9,[],2026-08-12T15:49:05
prog29_roman_numeral_parser,8,0.8000,4,5,True,False,2310,12,0.046797,38197,1720,databricks-claude-haiku-4-5,databricks,19.6,[],2026-08-12T15:49:24
prog30_escape_unescape,1,1.0000,5,5,True,False,2685,12,0.036905,28445,1692,databricks-claude-haiku-4-5,databricks,17.6,[],2026-08-12T15:49:42
prog30_escape_unescape,2,0.6000,3,5,True,False,2444,12,0.035135,27695,1488,databricks-claude-haiku-4-5,databricks,17.4,[],2026-08-12T15:49:59
prog30_escape_unescape,3,0.6000,3,5,True,False,2226,12,0.044666,37051,1523,databricks-claude-haiku-4-5,databricks,18.9,[],2026-08-12T15:50:18
prog30_escape_unescape,4,1.0000,5,5,True,False,2218,12,0.035358,28253,1421,databricks-claude-haiku-4-5,databricks,15.5,[],2026-08-12T15:50:34
prog30_escape_unescape,5,1.0000,5,5,True,False,2549,12,0.035857,28197,1532,databricks-claude-haiku-4-5,databricks,16.9,[],2026-08-12T15:50:50
prog30_escape_unescape,6,0.6000,3,5,True,False,2475,12,0.035749,27654,1619,databricks-claude-haiku-4-5,databricks,17.1,[],2026-08-12T15:51:08
prog30_escape_unescape,7,0.6000,3,5,True,False,2487,12,0.045472,36952,1704,databricks-claude-haiku-4-5,databricks,20.0,[],2026-08-12T15:51:28
prog30_escape_unescape,8,1.0000,5,5,True,False,2898,12,0.046417,36882,1907,databricks-claude-haiku-4-5,databricks,30.1,[],2026-08-12T15:51:58
prog31_gcd_lcm,1,0.0000,0,5,False,False,1459,12,0.014932,8297,1327,databricks-claude-haiku-4-5,databricks,12.7,"/w/candidate.c:64:31: error: use of undeclared identifier 'LLONG_MAX'
   64 |     if (a > 0 && b > 0 && a > LLONG_MAX / b) {
      |                               ^
1 error generated.
",2026-08-12T15:52:10
prog31_gcd_lcm,2,1.0000,5,5,True,False,1273,12,0.013539,8014,1105,databricks-claude-haiku-4-5,databricks,11.7,[],2026-08-12T15:52:22
prog31_gcd_lcm,3,0.8000,4,5,True,False,1646,12,0.020859,13679,1436,databricks-claude-haiku-4-5,databricks,14.9,[],2026-08-12T15:52:37
prog31_gcd_lcm,4,0.6000,3,5,True,False,1213,12,0.013895,8110,1157,databricks-claude-haiku-4-5,databricks,12.6,[],2026-08-12T15:52:50
prog31_gcd_lcm,5,1.0000,5,5,True,False,1398,12,0.021218,13563,1531,databricks-claude-haiku-4-5,databricks,15.5,[],2026-08-12T15:53:05
prog31_gcd_lcm,6,1.0000,5,5,True,False,1326,12,0.020803,13723,1416,databricks-claude-haiku-4-5,databricks,14.7,[],2026-08-12T15:53:20
prog31_gcd_lcm,7,1.0000,5,5,True,False,1372,12,0.025934,13684,2450,databricks-claude-haiku-4-5,databricks,22.1,[],2026-08-12T15:53:42
prog31_gcd_lcm,8,1.0000,5,5,True,False,1294,12,0.020862,13962,1380,databricks-claude-haiku-4-5,databricks,15.0,[],2026-08-12T15:53:57
prog32_prime_factorization,1,0.8000,4,5,True,False,1191,12,0.012990,8045,989,databricks-claude-haiku-4-5,databricks,16.0,[],2026-08-12T15:54:13
prog32_prime_factorization,2,1.0000,5,5,True,False,1334,12,0.019280,13085,1239,databricks-claude-haiku-4-5,databricks,13.8,[],2026-08-12T15:54:27
prog32_prime_factorization,3,1.0000,5,5,True,False,1241,12,0.013355,7895,1092,databricks-claude-haiku-4-5,databricks,11.7,[],2026-08-12T15:54:38
prog32_prime_factorization,4,1.0000,5,5,True,False,1241,12,0.019633,13208,1285,databricks-claude-haiku-4-5,databricks,14.5,[],2026-08-12T15:54:53
prog32_prime_factorization,5,1.0000,5,5,True,False,1381,12,0.019691,13096,1319,databricks-claude-haiku-4-5,databricks,15.4,[],2026-08-12T15:55:08
prog32_prime_factorization,6,1.0000,5,5,True,False,1333,12,0.018669,12819,1170,databricks-claude-haiku-4-5,databricks,14.0,[],2026-08-12T15:55:22
prog32_prime_factorization,7,1.0000,5,5,True,False,1216,12,0.013375,7905,1094,databricks-claude-haiku-4-5,databricks,11.8,[],2026-08-12T15:55:34
prog32_prime_factorization,8,1.0000,5,5,True,False,1430,12,0.019984,12939,1409,databricks-claude-haiku-4-5,databricks,16.4,[],2026-08-12T15:55:51
prog33_mod_pow,1,1.0000,5,5,True,False,1510,12,0.022309,14309,1600,databricks-claude-haiku-4-5,databricks,26.1,[],2026-08-12T15:56:17
prog33_mod_pow,2,1.0000,5,5,True,False,1953,12,0.020779,12774,1601,databricks-claude-haiku-4-5,databricks,17.0,[],2026-08-12T15:56:34
prog33_mod_pow,3,1.0000,5,5,True,False,1405,12,0.019829,12969,1372,databricks-claude-haiku-4-5,databricks,15.9,[],2026-08-12T15:56:50
prog33_mod_pow,4,1.0000,5,5,True,False,1493,12,0.019433,13043,1278,databricks-claude-haiku-4-5,databricks,13.8,[],2026-08-12T15:57:04
prog33_mod_pow,5,1.0000,5,5,True,False,1832,12,0.013968,7913,1211,databricks-claude-haiku-4-5,databricks,13.1,[],2026-08-12T15:57:17
prog33_mod_pow,6,1.0000,5,5,True,False,1852,12,0.019555,12845,1342,databricks-claude-haiku-4-5,databricks,14.4,[],2026-08-12T15:57:31
prog33_mod_pow,7,1.0000,5,5,True,False,1588,12,0.019792,13037,1351,databricks-claude-haiku-4-5,databricks,14.4,[],2026-08-12T15:57:46
prog33_mod_pow,8,1.0000,5,5,True,False,1634,12,0.019987,13077,1382,databricks-claude-haiku-4-5,databricks,14.1,[],2026-08-12T15:58:00
prog34_fibonacci_memo,1,1.0000,5,5,True,False,981,12,0.018093,11933,1232,databricks-claude-haiku-4-5,databricks,13.8,[],2026-08-12T15:58:13
prog34_fibonacci_memo,2,1.0000,5,5,True,False,919,12,0.023743,17133,1322,databricks-claude-haiku-4-5,databricks,17.2,[],2026-08-12T15:58:31
prog34_fibonacci_memo,3,1.0000,5,5,True,False,1019,12,0.018816,12246,1314,databricks-claude-haiku-4-5,databricks,14.8,[],2026-08-12T15:58:45
prog34_fibonacci_memo,4,1.0000,5,5,True,False,920,12,0.017840,11995,1169,databricks-claude-haiku-4-5,databricks,13.1,[],2026-08-12T15:58:59
prog34_fibonacci_memo,5,1.0000,5,5,True,False,983,12,0.018167,12002,1233,databricks-claude-haiku-4-5,databricks,14.6,[],2026-08-12T15:59:13
prog34_fibonacci_memo,6,1.0000,5,5,True,False,934,12,0.023231,16796,1287,databricks-claude-haiku-4-5,databricks,15.8,[],2026-08-12T15:59:29
prog34_fibonacci_memo,7,1.0000,5,5,True,False,1342,12,0.024024,17019,1401,databricks-claude-haiku-4-5,databricks,17.3,[],2026-08-12T15:59:46
prog34_fibonacci_memo,8,1.0000,5,5,True,False,1340,12,0.024339,17159,1436,databricks-claude-haiku-4-5,databricks,17.4,[],2026-08-12T16:00:04
prog35_perfect_numbers,1,0.8000,4,5,True,False,1083,12,0.019259,13309,1190,databricks-claude-haiku-4-5,databricks,14.8,[],2026-08-12T16:00:19
prog35_perfect_numbers,2,0.8000,4,5,True,False,1048,12,0.019581,13291,1258,databricks-claude-haiku-4-5,databricks,14.8,[],2026-08-12T16:00:33
prog35_perfect_numbers,3,0.8000,4,5,True,False,1060,12,0.018772,13272,1100,databricks-claude-haiku-4-5,databricks,13.8,[],2026-08-12T16:00:47
prog35_perfect_numbers,4,1.0000,5,5,True,False,1256,12,0.019484,13314,1234,databricks-claude-haiku-4-5,databricks,14.2,[],2026-08-12T16:01:01
prog35_perfect_numbers,5,1.0000,5,5,True,False,1185,12,0.018908,13178,1146,databricks-claude-haiku-4-5,databricks,14.5,[],2026-08-12T16:01:16
prog35_perfect_numbers,6,0.8000,4,5,True,False,1135,12,0.019100,13060,1208,databricks-claude-haiku-4-5,databricks,15.9,[],2026-08-12T16:01:32
prog35_perfect_numbers,7,0.8000,4,5,True,False,1074,12,0.019953,13378,1315,databricks-claude-haiku-4-5,databricks,14.7,[],2026-08-12T16:01:46
prog35_perfect_numbers,8,0.8000,4,5,True,False,1022,12,0.019318,13433,1177,databricks-claude-haiku-4-5,databricks,13.4,[],2026-08-12T16:02:00
prog36_pascal_triangle,1,1.0000,5,5,True,False,1174,12,0.019319,13284,1207,databricks-claude-haiku-4-5,databricks,14.5,[],2026-08-12T16:02:14
prog36_pascal_triangle,2,1.0000,5,5,True,False,1421,12,0.019016,13286,1146,databricks-claude-haiku-4-5,databricks,14.1,[],2026-08-12T16:02:28
prog36_pascal_triangle,3,0.6000,3,5,True,False,1381,12,0.019385,13250,1227,databricks-claude-haiku-4-5,databricks,14.9,[],2026-08-12T16:02:43
prog36_pascal_triangle,4,0.6000,3,5,True,False,1346,12,0.020640,13560,1416,databricks-claude-haiku-4-5,databricks,17.0,[],2026-08-12T16:03:00
prog36_pascal_triangle,5,0.6000,3,5,True,False,1265,12,0.019565,13260,1261,databricks-claude-haiku-4-5,databricks,15.0,[],2026-08-12T16:03:15
prog36_pascal_triangle,6,0.6000,3,5,True,False,1306,12,0.019680,13405,1255,databricks-claude-haiku-4-5,databricks,14.1,[],2026-08-12T16:03:29
prog36_pascal_triangle,7,0.6000,3,5,True,False,1269,12,0.019317,13312,1201,databricks-claude-haiku-4-5,databricks,13.8,[],2026-08-12T16:03:43
prog36_pascal_triangle,8,0.4000,2,5,True,False,1128,12,0.013442,7997,1089,databricks-claude-haiku-4-5,databricks,12.2,[],2026-08-12T16:03:55
prog37_binomial_coefficient,1,1.0000,5,5,True,False,1640,12,0.026175,18315,1572,databricks-claude-haiku-4-5,databricks,17.4,[],2026-08-12T16:04:13
prog37_binomial_coefficient,2,0.8000,4,5,True,False,1503,12,0.019550,12470,1416,databricks-claude-haiku-4-5,databricks,15.0,[],2026-08-12T16:04:28
